fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	FR_PO_05_46	FR_PO_05_46	FR_PO_05_46	FR_PO_05_46	FR_PO_05_46
NA	FR_PO_05_47	FR_PO_05_47	FR_PO_05_47	FR_PO_05_47	FR_PO_05_47
NA	FR_PO_05_48	FR_PO_05_48	FR_PO_05_48	FR_PO_05_48	FR_PO_05_48
NA	FR_PO_05_49	FR_PO_05_49	FR_PO_05_49	FR_PO_05_49	FR_PO_05_49
NA	FR_PO_05_50	FR_PO_05_50	FR_PO_05_50	FR_PO_05_50	FR_PO_05_50
NA	FR_PO_05_51	FR_PO_05_51	FR_PO_05_51	FR_PO_05_51	FR_PO_05_51
NA	FR_PO_05_52	FR_PO_05_52	FR_PO_05_52	FR_PO_05_52	FR_PO_05_52
NA	FR_PO_05_53	FR_PO_05_53	FR_PO_05_53	FR_PO_05_53	FR_PO_05_53
NA	FR_PO_05_54	FR_PO_05_54	FR_PO_05_54	FR_PO_05_54	FR_PO_05_54
NA	FR_PO_06_01	FR_PO_06_01	FR_PO_06_01	FR_PO_06_01	FR_PO_06_01
NA	FR_PO_06_03	FR_PO_06_03	FR_PO_06_03	FR_PO_06_03	FR_PO_06_03
NA	FR_PO_06_04	FR_PO_06_04	FR_PO_06_04	FR_PO_06_04	FR_PO_06_04
NA	FR_PO_06_05	FR_PO_06_05	FR_PO_06_05	FR_PO_06_05	FR_PO_06_05
NA	FR_PO_06_06	FR_PO_06_06	FR_PO_06_06	FR_PO_06_06	FR_PO_06_06
NA	FR_PO_06_07	FR_PO_06_07	FR_PO_06_07	FR_PO_06_07	FR_PO_06_07
NA	FR_PO_06_09	FR_PO_06_09	FR_PO_06_09	FR_PO_06_09	FR_PO_06_09
NA	FR_PO_06_10	FR_PO_06_10	FR_PO_06_10	FR_PO_06_10	FR_PO_06_10
NA	FR_PO_06_11	FR_PO_06_11	FR_PO_06_11	FR_PO_06_11	NA
NA	FR_PO_06_13	FR_PO_06_13	FR_PO_06_13	FR_PO_06_13	FR_PO_06_13
NA	FR_PO_06_14	FR_PO_06_14	FR_PO_06_14	FR_PO_06_14	FR_PO_06_14
NA	FR_PO_06_17	FR_PO_06_17	FR_PO_06_17	FR_PO_06_17	NA
NA	FR_PO_06_18	FR_PO_06_18	FR_PO_06_18	FR_PO_06_18	FR_PO_06_18
NA	FR_PO_06_20	FR_PO_06_20	FR_PO_06_20	FR_PO_06_20	FR_PO_06_20
NA	FR_PO_06_21	FR_PO_06_21	FR_PO_06_21	FR_PO_06_21	FR_PO_06_21
NA	FR_PO_06_22	FR_PO_06_22	FR_PO_06_22	FR_PO_06_22	FR_PO_06_22
NA	FR_PO_06_24	FR_PO_06_24	FR_PO_06_24	FR_PO_06_24	FR_PO_06_24
NA	FR_PO_06_25	FR_PO_06_25	FR_PO_06_25	FR_PO_06_25	FR_PO_06_25
NA	FR_PO_06_26	FR_PO_06_26	FR_PO_06_26	FR_PO_06_26	FR_PO_06_26
NA	FR_PO_06_27	FR_PO_06_27	FR_PO_06_27	FR_PO_06_27	FR_PO_06_27
NA	FR_PO_06_28	FR_PO_06_28	FR_PO_06_28	FR_PO_06_28	FR_PO_06_28
NA	FR_PO_06_29	FR_PO_06_29	FR_PO_06_29	FR_PO_06_29	FR_PO_06_29
NA	FR_PO_06_34	FR_PO_06_34	FR_PO_06_34	FR_PO_06_34	FR_PO_06_34
NA	FR_PO_06_35	FR_PO_06_35	FR_PO_06_35	FR_PO_06_35	FR_PO_06_35
NA	FR_PO_06_36	FR_PO_06_36	FR_PO_06_36	FR_PO_06_36	FR_PO_06_36
NA	FR_PO_06_37	FR_PO_06_37	FR_PO_06_37	FR_PO_06_37	FR_PO_06_37
NA	FR_PO_06_38	FR_PO_06_38	FR_PO_06_38	FR_PO_06_38	FR_PO_06_38
NA	FR_PO_06_45	FR_PO_06_45	FR_PO_06_45	FR_PO_06_45	FR_PO_06_45
NA	FR_PO_07_01	FR_PO_07_01	FR_PO_07_01	FR_PO_07_01	FR_PO_07_01
NA	FR_PO_07_02	FR_PO_07_02	FR_PO_07_02	FR_PO_07_02	FR_PO_07_02
NA	FR_PO_07_03	FR_PO_07_03	FR_PO_07_03	FR_PO_07_03	FR_PO_07_03
NA	FR_PO_07_04	FR_PO_07_04	FR_PO_07_04	FR_PO_07_04	FR_PO_07_04
NA	FR_PO_07_05	FR_PO_07_05	FR_PO_07_05	FR_PO_07_05	FR_PO_07_05
NA	FR_PO_07_06	FR_PO_07_06	FR_PO_07_06	FR_PO_07_06	FR_PO_07_06
NA	FR_PO_07_07	FR_PO_07_07	FR_PO_07_07	FR_PO_07_07	FR_PO_07_07
NA	FR_PO_07_08	FR_PO_07_08	FR_PO_07_08	FR_PO_07_08	FR_PO_07_08
NA	FR_PO_07_09	FR_PO_07_09	FR_PO_07_09	FR_PO_07_09	FR_PO_07_09
NA	FR_PO_07_10	FR_PO_07_10	FR_PO_07_10	FR_PO_07_10	FR_PO_07_10
NA	FR_PO_07_11	FR_PO_07_11	FR_PO_07_11	FR_PO_07_11	FR_PO_07_11
NA	FR_PO_07_12	FR_PO_07_12	FR_PO_07_12	FR_PO_07_12	FR_PO_07_12
NA	FR_PO_07_13	FR_PO_07_13	FR_PO_07_13	FR_PO_07_13	FR_PO_07_13
NA	FR_PO_07_14	FR_PO_07_14	FR_PO_07_14	FR_PO_07_14	FR_PO_07_14
NA	FR_PO_07_15	FR_PO_07_15	FR_PO_07_15	FR_PO_07_15	FR_PO_07_15
NA	FR_PO_07_16	FR_PO_07_16	FR_PO_07_16	FR_PO_07_16	FR_PO_07_16
NA	FR_PO_07_17	FR_PO_07_17	FR_PO_07_17	FR_PO_07_17	FR_PO_07_17
NA	FR_PO_07_18	FR_PO_07_18	FR_PO_07_18	FR_PO_07_18	FR_PO_07_18
NA	FR_PO_07_19	FR_PO_07_19	FR_PO_07_19	FR_PO_07_19	FR_PO_07_19
NA	FR_PO_07_20	FR_PO_07_20	FR_PO_07_20	FR_PO_07_20	FR_PO_07_20
NA	FR_PO_07_21	FR_PO_07_21	FR_PO_07_21	FR_PO_07_21	FR_PO_07_21
NA	FR_PO_07_22	FR_PO_07_22	FR_PO_07_22	FR_PO_07_22	FR_PO_07_22
NA	FR_PO_07_23	FR_PO_07_23	FR_PO_07_23	FR_PO_07_23	FR_PO_07_23
NA	FR_PO_07_24	FR_PO_07_24	FR_PO_07_24	FR_PO_07_24	FR_PO_07_24
NA	FR_PO_07_25	FR_PO_07_25	FR_PO_07_25	FR_PO_07_25	FR_PO_07_25
NA	FR_PO_07_26	FR_PO_07_26	FR_PO_07_26	FR_PO_07_26	FR_PO_07_26
NA	FR_PO_07_27	FR_PO_07_27	FR_PO_07_27	FR_PO_07_27	FR_PO_07_27
NA	FR_PO_07_28	FR_PO_07_28	FR_PO_07_28	FR_PO_07_28	FR_PO_07_28
NA	FR_PO_07_29	FR_PO_07_29	FR_PO_07_29	FR_PO_07_29	FR_PO_07_29
NA	FR_PO_07_30	FR_PO_07_30	FR_PO_07_30	FR_PO_07_30	FR_PO_07_30
NA	FR_PO_20_01	FR_PO_20_01	FR_PO_20_01	FR_PO_20_01	FR_PO_20_01
NA	FR_PO_20_04	FR_PO_20_04	FR_PO_20_04	FR_PO_20_04	NA
NA	FR_PO_20_05	FR_PO_20_05	FR_PO_20_05	FR_PO_20_05	NA
NA	FR_PO_20_06	FR_PO_20_06	FR_PO_20_06	FR_PO_20_06	FR_PO_20_06
NA	FR_PO_20_08	FR_PO_20_08	FR_PO_20_08	FR_PO_20_08	FR_PO_20_08
NA	FR_PO_20_10	FR_PO_20_10	FR_PO_20_10	FR_PO_20_10	FR_PO_20_10
NA	FR_PO_20_14	FR_PO_20_14	FR_PO_20_14	FR_PO_20_14	NA
NA	FR_PO_20_18	FR_PO_20_18	FR_PO_20_18	FR_PO_20_18	FR_PO_20_18
NA	FR_PO_20_23	FR_PO_20_23	FR_PO_20_23	FR_PO_20_23	FR_PO_20_23
NA	FR_PO_20_24	FR_PO_20_24	FR_PO_20_24	FR_PO_20_24	FR_PO_20_24
NA	FR_PO_20_25	FR_PO_20_25	FR_PO_20_25	FR_PO_20_25	FR_PO_20_25
NA	FR_PO_20_30	FR_PO_20_30	FR_PO_20_30	FR_PO_20_30	FR_PO_20_30
NA	FR_PO_20_35	FR_PO_20_35	FR_PO_20_35	FR_PO_20_35	FR_PO_20_35
NA	FR_PO_20_36	FR_PO_20_36	FR_PO_20_36	FR_PO_20_36	FR_PO_20_36
NA	FR_PO_20_37	FR_PO_20_37	FR_PO_20_37	FR_PO_20_37	FR_PO_20_37
NA	FR_PO_20_38	FR_PO_20_38	FR_PO_20_38	FR_PO_20_38	FR_PO_20_38
NA	FR_PO_20_39	FR_PO_20_39	FR_PO_20_39	FR_PO_20_39	FR_PO_20_39
NA	FR_PO_20_40	FR_PO_20_40	FR_PO_20_40	FR_PO_20_40	FR_PO_20_40
NA	FR_PO_20_41	FR_PO_20_41	FR_PO_20_41	FR_PO_20_41	FR_PO_20_41
NA	FR_PO_20_42	FR_PO_20_42	FR_PO_20_42	FR_PO_20_42	FR_PO_20_42
NA	FR_PO_20_43	FR_PO_20_43	FR_PO_20_43	FR_PO_20_43	FR_PO_20_43
NA	FR_PO_20_44	FR_PO_20_44	FR_PO_20_44	FR_PO_20_44	FR_PO_20_44
NA	FR_PO_20_45	FR_PO_20_45	FR_PO_20_45	FR_PO_20_45	FR_PO_20_45
NA	FR_PO_20_46	FR_PO_20_46	FR_PO_20_46	FR_PO_20_46	FR_PO_20_46
NA	FR_PO_20_47	FR_PO_20_47	FR_PO_20_47	FR_PO_20_47	FR_PO_20_47
NA	FR_PO_21_01	FR_PO_21_01	FR_PO_21_01	FR_PO_21_01	FR_PO_21_01
NA	FR_PO_21_02	FR_PO_21_02	FR_PO_21_02	FR_PO_21_02	FR_PO_21_02
NA	FR_PO_21_03	FR_PO_21_03	FR_PO_21_03	FR_PO_21_03	FR_PO_21_03
NA	FR_PO_21_04	FR_PO_21_04	FR_PO_21_04	FR_PO_21_04	FR_PO_21_04
NA	FR_PO_21_05	FR_PO_21_05	FR_PO_21_05	FR_PO_21_05	FR_PO_21_05
NA	FR_PO_21_06	FR_PO_21_06	FR_PO_21_06	FR_PO_21_06	FR_PO_21_06
NA	FR_PO_21_07	FR_PO_21_07	FR_PO_21_07	FR_PO_21_07	FR_PO_21_07
NA	FR_PO_21_08	FR_PO_21_08	FR_PO_21_08	FR_PO_21_08	FR_PO_21_08
NA	FR_PO_21_09	FR_PO_21_09	FR_PO_21_09	FR_PO_21_09	FR_PO_21_09
NA	FR_PO_21_10	FR_PO_21_10	FR_PO_21_10	FR_PO_21_10	FR_PO_21_10
NA	FR_PO_21_11	FR_PO_21_11	FR_PO_21_11	FR_PO_21_11	FR_PO_21_11
NA	FR_PO_21_12	FR_PO_21_12	FR_PO_21_12	FR_PO_21_12	FR_PO_21_12
NA	FR_PO_21_13	FR_PO_21_13	FR_PO_21_13	FR_PO_21_13	FR_PO_21_13
NA	FR_PO_21_14	FR_PO_21_14	FR_PO_21_14	FR_PO_21_14	FR_PO_21_14
NA	FR_PO_21_15	FR_PO_21_15	FR_PO_21_15	FR_PO_21_15	FR_PO_21_15
NA	FR_PO_21_16	FR_PO_21_16	FR_PO_21_16	FR_PO_21_16	FR_PO_21_16
NA	FR_PO_21_17	FR_PO_21_17	FR_PO_21_17	FR_PO_21_17	FR_PO_21_17
NA	FR_PO_21_18	FR_PO_21_18	FR_PO_21_18	FR_PO_21_18	FR_PO_21_18
NA	FR_PO_21_19	FR_PO_21_19	FR_PO_21_19	FR_PO_21_19	FR_PO_21_19
NA	FR_PO_21_20	FR_PO_21_20	FR_PO_21_20	FR_PO_21_20	FR_PO_21_20
NA	FR_PO_21_21	FR_PO_21_21	FR_PO_21_21	FR_PO_21_21	FR_PO_21_21
NA	FR_PO_21_22	FR_PO_21_22	FR_PO_21_22	FR_PO_21_22	FR_PO_21_22
NA	FR_PO_21_23	FR_PO_21_23	NA	NA	NA
NA	FR_PO_21_24	FR_PO_21_24	FR_PO_21_24	FR_PO_21_24	FR_PO_21_24
NA	FR_PO_21_25	FR_PO_21_25	FR_PO_21_25	FR_PO_21_25	FR_PO_21_25
NA	FR_PO_21_26	FR_PO_21_26	FR_PO_21_26	FR_PO_21_26	FR_PO_21_26
NA	FR_PO_21_27	FR_PO_21_27	FR_PO_21_27	FR_PO_21_27	FR_PO_21_27
NA	FR_PO_21_28	FR_PO_21_28	FR_PO_21_28	FR_PO_21_28	FR_PO_21_28
NA	FR_PO_22_01	FR_PO_22_01	FR_PO_22_01	FR_PO_22_01	FR_PO_22_01
NA	FR_PO_22_02	FR_PO_22_02	FR_PO_22_02	FR_PO_22_02	FR_PO_22_02
NA	FR_PO_22_03	FR_PO_22_03	FR_PO_22_03	FR_PO_22_03	FR_PO_22_03
NA	FR_PO_22_04	FR_PO_22_04	FR_PO_22_04	FR_PO_22_04	FR_PO_22_04
NA	FR_PO_22_05	FR_PO_22_05	FR_PO_22_05	FR_PO_22_05	FR_PO_22_05
NA	FR_PO_22_10	FR_PO_22_10	FR_PO_22_10	FR_PO_22_10	FR_PO_22_10
NA	FR_PO_22_12	FR_PO_22_12	FR_PO_22_12	FR_PO_22_12	FR_PO_22_12
NA	FR_PO_22_13	FR_PO_22_13	FR_PO_22_13	FR_PO_22_13	FR_PO_22_13
NA	FR_PO_22_14	FR_PO_22_14	FR_PO_22_14	FR_PO_22_14	FR_PO_22_14
NA	FR_PO_22_15	FR_PO_22_15	FR_PO_22_15	FR_PO_22_15	FR_PO_22_15
NA	FR_PO_22_20	FR_PO_22_20	FR_PO_22_20	FR_PO_22_20	FR_PO_22_20
NA	FR_PO_22_21	FR_PO_22_21	FR_PO_22_21	FR_PO_22_21	FR_PO_22_21
NA	FR_PO_22_22	FR_PO_22_22	FR_PO_22_22	FR_PO_22_22	FR_PO_22_22
NA	FR_PO_22_23	FR_PO_22_23	FR_PO_22_23	FR_PO_22_23	FR_PO_22_23
NA	FR_PO_22_24	FR_PO_22_24	FR_PO_22_24	FR_PO_22_24	FR_PO_22_24
NA	GB_PO_19_104	GB_PO_19_104	GB_PO_19_104	GB_PO_19_04	GB_PO_19_04
NA	GB_PO_19_105	GB_PO_19_105	GB_PO_19_105	GB_PO_19_05	GB_PO_19_05
NA	GB_PO_19_23	GB_PO_19_23	GB_PO_19_23	GB_PO_19_23	GB_PO_19_23
NA	GB_PO_19_25	GB_PO_19_25	GB_PO_19_25	GB_PO_19_25	GB_PO_19_25
NA	GB_PO_19_28	GB_PO_19_28	GB_PO_19_28	GB_PO_19_28	GB_PO_19_28
NA	GB_PO_19_30	GB_PO_19_30	GB_PO_19_30	GB_PO_19_30	GB_PO_19_30
NA	GB_PO_19_32	GB_PO_19_32	GB_PO_19_32	GB_PO_19_32	GB_PO_19_32
NA	GB_PO_19_35	GB_PO_19_35	GB_PO_19_35	GB_PO_19_35	GB_PO_19_35
NA	GB_PO_19_37	GB_PO_19_37	GB_PO_19_37	GB_PO_19_37	NA
NA	GB_PO_19_41	GB_PO_19_41	GB_PO_19_41	GB_PO_19_41	GB_PO_19_41
NA	GB_PO_19_43	GB_PO_19_43	GB_PO_19_43	GB_PO_19_43	GB_PO_19_43
NA	GB_PO_19_44	GB_PO_19_44	GB_PO_19_44	GB_PO_19_44	NA
NA	GB_PO_19_46	GB_PO_19_46	GB_PO_19_46	GB_PO_19_46	GB_PO_19_46
NA	GB_PO_19_47	GB_PO_19_47	GB_PO_19_47	GB_PO_19_47	GB_PO_19_47
NA	GB_PO_19_49	GB_PO_19_49	GB_PO_19_49	GB_PO_19_49	GB_PO_19_49
NA	GB_PO_19_54	GB_PO_19_54	GB_PO_19_54	GB_PO_19_54	GB_PO_19_54
NA	GB_PO_19_56	GB_PO_19_56	GB_PO_19_56	GB_PO_19_56	GB_PO_19_56
NA	GB_PO_19_57	GB_PO_19_57	GB_PO_19_57	GB_PO_19_57	GB_PO_19_57
NA	GB_PO_19_59	GB_PO_19_59	GB_PO_19_59	GB_PO_19_59	GB_PO_19_59
NA	GB_PO_19_60	GB_PO_19_60	GB_PO_19_60	GB_PO_19_60	GB_PO_19_60
NA	GB_PO_19_62	GB_PO_19_62	GB_PO_19_62	GB_PO_19_62	GB_PO_19_62
NA	GB_PO_19_66	GB_PO_19_66	GB_PO_19_66	GB_PO_19_66	GB_PO_19_66
NA	GB_PO_19_67	GB_PO_19_67	GB_PO_19_67	GB_PO_19_67	GB_PO_19_67
NA	GB_PO_19_69	GB_PO_19_69	GB_PO_19_69	GB_PO_19_69	GB_PO_19_69
NA	GB_PO_19_70	GB_PO_19_70	GB_PO_19_70	GB_PO_19_70	GB_PO_19_70
NA	GB_PO_19_73	GB_PO_19_73	GB_PO_19_73	GB_PO_19_73	GB_PO_19_73
NA	GB_PO_19_74	GB_PO_19_74	GB_PO_19_74	GB_PO_19_74	GB_PO_19_74
NA	GB_PO_19_75	GB_PO_19_75	GB_PO_19_75	GB_PO_19_75	GB_PO_19_75
NA	GB_PO_19_77	GB_PO_19_77	GB_PO_19_77	GB_PO_19_77	GB_PO_19_77
NA	GB_PO_19_78	GB_PO_19_78	GB_PO_19_78	GB_PO_19_78	GB_PO_19_78
NA	GB_PO_19_79	GB_PO_19_79	GB_PO_19_79	GB_PO_19_79	GB_PO_19_79
NA	GB_PO_19_81	GB_PO_19_81	NA	NA	NA
NA	GB_PO_19_86	GB_PO_19_86	GB_PO_19_86	GB_PO_19_86	GB_PO_19_86
NA	GB_PO_19_87	GB_PO_19_87	GB_PO_19_87	GB_PO_19_87	GB_PO_19_87
NA	GB_PO_19_90	GB_PO_19_90	GB_PO_19_90	GB_PO_19_90	GB_PO_19_90
NA	GB_PO_19_91	GB_PO_19_91	GB_PO_19_91	GB_PO_19_91	GB_PO_19_91
NA	GB_PO_19_92	GB_PO_19_92	GB_PO_19_92	GB_PO_19_92	GB_PO_19_92
NA	GR_PO_18_01	GR_PO_18_01	NA	NA	NA
NA	GR_PO_18_02	GR_PO_18_02	NA	NA	NA
NA	GR_PO_18_05	GR_PO_18_05	NA	NA	NA
NA	GR_PO_18_06	GR_PO_18_06	NA	NA	NA
NA	GR_PO_18_08	GR_PO_18_08	NA	NA	NA
NA	GR_PO_18_09	GR_PO_18_09	NA	NA	NA
NA	GR_PO_18_13	GR_PO_18_13	NA	NA	NA
NA	GR_PO_18_14	GR_PO_18_14	NA	NA	NA
NA	GR_PO_18_15	GR_PO_18_15	NA	NA	NA
NA	GR_PO_18_16	GR_PO_18_16	NA	NA	NA
NA	GR_PO_18_19	GR_PO_18_19	NA	NA	NA
NA	GR_PO_18_24	GR_PO_18_24	NA	NA	NA
NA	GR_PO_18_25	GR_PO_18_25	NA	NA	NA
NA	IT_PO_14_01	IT_PO_14_01	IT_PO_14_01	IT_PO_14_01	IT_PO_14_01
NA	IT_PO_14_02	IT_PO_14_02	IT_PO_14_02	IT_PO_14_02	IT_PO_14_02
NA	IT_PO_14_03	IT_PO_14_03	NA	NA	NA
NA	IT_PO_14_04	IT_PO_14_04	IT_PO_14_04	IT_PO_14_04	IT_PO_14_04
NA	IT_PO_14_05	IT_PO_14_05	IT_PO_14_05	IT_PO_14_05	IT_PO_14_05
NA	IT_PO_14_06	IT_PO_14_06	IT_PO_14_06	IT_PO_14_06	IT_PO_14_06
NA	IT_PO_14_07	IT_PO_14_07	IT_PO_14_07	IT_PO_14_07	IT_PO_14_07
NA	IT_PO_14_08	IT_PO_14_08	IT_PO_14_08	IT_PO_14_08	IT_PO_14_08
NA	IT_PO_14_09	IT_PO_14_09	IT_PO_14_09	IT_PO_14_09	IT_PO_14_09
NA	IT_PO_14_10	IT_PO_14_10	IT_PO_14_10	IT_PO_14_10	NA
NA	IT_PO_14_11	IT_PO_14_11	IT_PO_14_11	IT_PO_14_11	NA
NA	IT_PO_14_12	IT_PO_14_12	IT_PO_14_12	IT_PO_14_12	IT_PO_14_12
NA	IT_PO_14_14	IT_PO_14_14	NA	NA	NA
NA	IT_PO_14_15	IT_PO_14_15	IT_PO_14_15	IT_PO_14_15	IT_PO_14_15
NA	IT_PO_14_16	IT_PO_14_16	NA	NA	NA
NA	IT_PO_14_17	IT_PO_14_17	NA	NA	NA
NA	IT_PO_14_18	IT_PO_14_18	NA	NA	NA
NA	IT_PO_14_19	IT_PO_14_19	IT_PO_14_19	IT_PO_14_19	IT_PO_14_19
NA	IT_PO_14_20	IT_PO_14_20	NA	NA	NA
NA	IT_PO_14_21	IT_PO_14_21	NA	NA	NA
NA	IT_PO_14_23	IT_PO_14_23	IT_PO_14_23	IT_PO_14_23	IT_PO_14_23
NA	IT_PO_14_24	IT_PO_14_24	IT_PO_14_24	IT_PO_14_24	IT_PO_14_24
NA	IT_PO_14_25	IT_PO_14_25	IT_PO_14_25	IT_PO_14_25	IT_PO_14_25
NA	IT_PO_15_01	IT_PO_15_01	NA	NA	NA
NA	IT_PO_15_02	IT_PO_15_02	IT_PO_15_02	IT_PO_15_02	IT_PO_15_02
NA	IT_PO_15_03	IT_PO_15_03	IT_PO_15_03	IT_PO_15_03	IT_PO_15_03
NA	IT_PO_15_04	IT_PO_15_04	IT_PO_15_04	IT_PO_15_04	IT_PO_15_04
NA	IT_PO_15_05	IT_PO_15_05	IT_PO_15_05	IT_PO_15_05	IT_PO_15_05
NA	IT_PO_15_06	IT_PO_15_06	IT_PO_15_06	IT_PO_15_06	IT_PO_15_06
NA	IT_PO_15_08	IT_PO_15_08	NA	NA	NA
NA	IT_PO_15_09	IT_PO_15_09	NA	NA	NA
NA	IT_PO_15_11	IT_PO_15_11	NA	NA	NA
NA	IT_PO_15_12	IT_PO_15_12	IT_PO_15_12	IT_PO_15_12	IT_PO_15_12
NA	IT_PO_15_13	IT_PO_15_13	IT_PO_15_13	IT_PO_15_13	IT_PO_15_13
NA	IT_PO_15_14	IT_PO_15_14	IT_PO_15_14	IT_PO_15_14	IT_PO_15_14
NA	IT_PO_15_15	IT_PO_15_15	IT_PO_15_15	IT_PO_15_15	IT_PO_15_15
NA	IT_PO_15_16	IT_PO_15_16	NA	NA	NA
NA	IT_PO_15_19	IT_PO_15_19	NA	NA	NA
NA	IT_PO_15_20	IT_PO_15_20	NA	NA	NA
NA	IT_PO_15_22	IT_PO_15_22	IT_PO_15_22	IT_PO_15_22	IT_PO_15_22
NA	IT_PO_15_23	IT_PO_15_23	IT_PO_15_23	IT_PO_15_23	IT_PO_15_23
NA	IT_PO_15_24	IT_PO_15_24	IT_PO_15_24	IT_PO_15_24	IT_PO_15_24
NA	IT_PO_15_25	IT_PO_15_25	IT_PO_15_25	IT_PO_15_25	IT_PO_15_25
NA	IT_PO_16_01	IT_PO_16_01	IT_PO_16_01	IT_PO_16_01	IT_PO_16_01
NA	IT_PO_16_02	IT_PO_16_02	IT_PO_16_02	IT_PO_16_02	IT_PO_16_02
NA	IT_PO_16_03	IT_PO_16_03	IT_PO_16_03	IT_PO_16_03	IT_PO_16_03
NA	IT_PO_16_04	IT_PO_16_04	IT_PO_16_04	IT_PO_16_04	IT_PO_16_04
NA	IT_PO_16_05	IT_PO_16_05	IT_PO_16_05	IT_PO_16_05	IT_PO_16_05
NA	IT_PO_16_06	IT_PO_16_06	IT_PO_16_06	IT_PO_16_06	IT_PO_16_06
NA	IT_PO_16_07	IT_PO_16_07	IT_PO_16_07	IT_PO_16_07	IT_PO_16_07
NA	IT_PO_16_08	IT_PO_16_08	IT_PO_16_08	IT_PO_16_08	IT_PO_16_08
NA	IT_PO_16_09	IT_PO_16_09	IT_PO_16_09	IT_PO_16_09	IT_PO_16_09
NA	IT_PO_16_10	IT_PO_16_10	IT_PO_16_10	IT_PO_16_10	IT_PO_16_10
NA	IT_PO_16_11	IT_PO_16_11	NA	NA	NA
NA	IT_PO_16_12	IT_PO_16_12	IT_PO_16_12	IT_PO_16_12	IT_PO_16_12
NA	IT_PO_16_13	IT_PO_16_13	IT_PO_16_13	IT_PO_16_13	IT_PO_16_13
NA	IT_PO_16_14	IT_PO_16_14	IT_PO_16_14	IT_PO_16_14	NA
NA	IT_PO_16_15	IT_PO_16_15	IT_PO_16_15	IT_PO_16_15	NA
NA	IT_PO_16_16	IT_PO_16_16	IT_PO_16_16	IT_PO_16_16	NA
NA	IT_PO_16_17	IT_PO_16_17	IT_PO_16_17	IT_PO_16_17	NA
NA	IT_PO_16_18	IT_PO_16_18	IT_PO_16_18	IT_PO_16_18	IT_PO_16_18
NA	IT_PO_16_19	IT_PO_16_19	IT_PO_16_19	IT_PO_16_19	IT_PO_16_19
NA	IT_PO_16_20	IT_PO_16_20	IT_PO_16_20	IT_PO_16_20	IT_PO_16_20
NA	IT_PO_16_21	IT_PO_16_21	IT_PO_16_21	IT_PO_16_21	IT_PO_16_21
NA	IT_PO_16_22	IT_PO_16_22	IT_PO_16_22	IT_PO_16_22	IT_PO_16_22
NA	IT_PO_16_23	IT_PO_16_23	IT_PO_16_23	IT_PO_16_23	NA
NA	IT_PO_16_24	IT_PO_16_24	IT_PO_16_24	IT_PO_16_24	IT_PO_16_24
NA	IT_PO_16_25	IT_PO_16_25	IT_PO_16_25	IT_PO_16_25	IT_PO_16_25
NA	IT_PO_17_01	IT_PO_17_01	NA	NA	NA
NA	IT_PO_17_02	IT_PO_17_02	IT_PO_17_02	IT_PO_17_02	NA
NA	IT_PO_17_03	IT_PO_17_03	IT_PO_17_03	IT_PO_17_03	IT_PO_17_03
NA	IT_PO_17_04	IT_PO_17_04	IT_PO_17_04	IT_PO_17_04	NA
NA	IT_PO_17_05	IT_PO_17_05	IT_PO_17_05	IT_PO_17_05	NA
NA	IT_PO_17_06	IT_PO_17_06	IT_PO_17_06	IT_PO_17_06	IT_PO_17_06
NA	IT_PO_17_07	IT_PO_17_07	NA	NA	NA
NA	IT_PO_17_08	IT_PO_17_08	IT_PO_17_08	IT_PO_17_08	NA
NA	IT_PO_17_09	IT_PO_17_09	IT_PO_17_09	IT_PO_17_09	IT_PO_17_09
NA	IT_PO_17_10	IT_PO_17_10	IT_PO_17_10	IT_PO_17_10	NA
NA	IT_PO_17_11	IT_PO_17_11	IT_PO_17_11	IT_PO_17_11	IT_PO_17_11
NA	IT_PO_17_12	IT_PO_17_12	IT_PO_17_12	IT_PO_17_12	IT_PO_17_12
NA	IT_PO_17_13	IT_PO_17_13	IT_PO_17_13	IT_PO_17_13	IT_PO_17_13
NA	IT_PO_17_14	IT_PO_17_14	IT_PO_17_14	IT_PO_17_14	NA
NA	IT_PO_17_15	IT_PO_17_15	NA	NA	NA
NA	IT_PO_17_16	IT_PO_17_16	IT_PO_17_16	IT_PO_17_16	IT_PO_17_16
NA	IT_PO_17_17	IT_PO_17_17	IT_PO_17_17	IT_PO_17_17	IT_PO_17_17
NA	IT_PO_17_18	IT_PO_17_18	IT_PO_17_18	IT_PO_17_18	IT_PO_17_18
NA	IT_PO_17_19	IT_PO_17_19	IT_PO_17_19	IT_PO_17_19	IT_PO_17_19
NA	IT_PO_17_20	IT_PO_17_20	IT_PO_17_20	IT_PO_17_20	IT_PO_17_20
NA	IT_PO_17_21	IT_PO_17_21	IT_PO_17_21	IT_PO_17_21	IT_PO_17_21
NA	IT_PO_17_22	IT_PO_17_22	NA	NA	NA
NA	IT_PO_17_23	IT_PO_17_23	IT_PO_17_23	IT_PO_17_23	IT_PO_17_23
NA	IT_PO_17_24	IT_PO_17_24	IT_PO_17_24	IT_PO_17_24	IT_PO_17_24
NA	IT_PO_17_25	IT_PO_17_25	NA	NA	NA
NA	MR_PO_23_04	MR_PO_23_04	MR_PO_23_04	MA_PO_23_04	MA_PO_23_04
