fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	ES-PP-05-20	ES-PP-05-20	ES-PP-05-20	ES_PP_05_20	ES_PP_05_20
NA	ES-PP-05-21	ES-PP-05-21	ES-PP-05-21	ES_PP_05_21	ES_PP_05_21
NA	ES-PP-05-22	ES-PP-05-22	ES-PP-05-22	ES_PP_05_22	ES_PP_05_22
NA	ES-PP-05-23	ES-PP-05-23	ES-PP-05-23	ES_PP_05_23	ES_PP_05_23
NA	ES-PP-05-24	ES-PP-05-24	ES-PP-05-24	ES_PP_05_24	ES_PP_05_24
NA	ES-PP-05-25	ES-PP-05-25	ES-PP-05-25	ES_PP_05_25	NA
NA	ES-PP-06-01	ES-PP-06-01	ES-PP-06-01	ES_PP_06_01	NA
NA	ES-PP-06-02	ES-PP-06-02	ES-PP-06-02	ES_PP_06_02	ES_PP_06_02
NA	ES-PP-06-03	ES-PP-06-03	ES-PP-06-03	ES_PP_06_03	ES_PP_06_03
NA	ES-PP-06-04	ES-PP-06-04	ES-PP-06-04	ES_PP_06_04	ES_PP_06_04
NA	ES-PP-06-05	ES-PP-06-05	ES-PP-06-05	ES_PP_06_05	ES_PP_06_05
NA	ES-PP-06-06	ES-PP-06-06	ES-PP-06-06	ES_PP_06_06	ES_PP_06_06
NA	ES-PP-06-07	ES-PP-06-07	ES-PP-06-07	ES_PP_06_07	ES_PP_06_07
NA	ES-PP-06-08	ES-PP-06-08	ES-PP-06-08	ES_PP_06_08	NA
NA	ES-PP-06-09	ES-PP-06-09	ES-PP-06-09	ES_PP_06_09	NA
NA	ES-PP-06-10	ES-PP-06-10	ES-PP-06-10	ES_PP_06_10	ES_PP_06_10
NA	ES-PP-06-11	ES-PP-06-11	ES-PP-06-11	ES_PP_06_11	ES_PP_06_11
NA	ES-PP-06-12	ES-PP-06-12	ES-PP-06-12	ES_PP_06_12	ES_PP_06_12
