fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	29575_ID656_DE-BP-09-09_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-09	DE-BP-09-09	DE_BP_09_09	DE_BP_09_09
NA	29576_ID656_SE-BP-17-04_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-04	SE-BP-17-04	SE_BP_17_04	SE_BP_17_04
NA	29577_ID656_LT-BP-12-15_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-15	LT-BP-12-15	LT_BP_12_15	LT_BP_12_15
NA	29578_ID656_FR-BP-03-25_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-25	FR-BP-03-25	FR_BP_03_25	FR_BP_03_25
NA	29579_ID656_NO-BP-16-05_mapped_initial_q10_FM_clean_markdup.g	NO-BP-16-05	NO-BP-16-05	NO_BP_16_05	NO_BP_16_05
NA	29580_ID656_LT-BP-11-20_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-20	LT-BP-11-20	LT_BP_11_20	LT_BP_11_20
NA	29581_ID656_NO-BP-15-15_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-15	NO-BP-15-15	NO_BP_15_15	NO_BP_15_15
NA	29582_ID656_DE-BP-09-20_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-20	DE-BP-09-20	DE_BP_09_20	DE_BP_09_20
NA	29583_ID656_DE-BP-09-11_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-11	DE-BP-09-11	DE_BP_09_11	DE_BP_09_11
NA	29584_ID656_FR-BP-21-05_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-05	FR-BP-21-05	FR_BP_21_05	FR_BP_21_05
NA	29585_ID656_DE-BP-10-22_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-22	DE-BP-10-22	DE_BP_10_22	DE_BP_10_22
NA	29586_ID656_LT-BP-11-25_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-25	LT-BP-11-25	LT_BP_11_25	LT_BP_11_25
