fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	LT_PA_11_24	LT_PA_11_24	LT_PA_11_24	LT_PA_11_24	LT_PA_11_24
NA	LT_PA_11_25	LT_PA_11_25	LT_PA_11_25	LT_PA_11_25	LT_PA_11_25
NA	LT_PA_12_01	LT_PA_12_01	LT_PA_12_01	LT_PA_12_01	LT_PA_12_01
NA	LT_PA_12_02	LT_PA_12_02	LT_PA_12_02	LT_PA_12_02	LT_PA_12_02
NA	LT_PA_12_03	LT_PA_12_03	LT_PA_12_03	LT_PA_12_03	LT_PA_12_03
NA	LT_PA_12_04	LT_PA_12_04	LT_PA_12_04	LT_PA_12_04	LT_PA_12_04
NA	LT_PA_12_05	LT_PA_12_05	LT_PA_12_05	LT_PA_12_05	LT_PA_12_05
NA	LT_PA_12_06	LT_PA_12_06	LT_PA_12_06	LT_PA_12_06	LT_PA_12_06
NA	LT_PA_12_07	LT_PA_12_07	LT_PA_12_07	LT_PA_12_07	LT_PA_12_07
NA	LT_PA_12_08	LT_PA_12_08	LT_PA_12_08	LT_PA_12_08	LT_PA_12_08
NA	LT_PA_12_09	LT_PA_12_09	LT_PA_12_09	LT_PA_12_09	LT_PA_12_09
NA	LT_PA_12_10	LT_PA_12_10	LT_PA_12_10	LT_PA_12_10	LT_PA_12_10
NA	LT_PA_12_11	LT_PA_12_11	LT_PA_12_11	LT_PA_12_11	LT_PA_12_11
NA	LT_PA_12_12	LT_PA_12_12	LT_PA_12_12	LT_PA_12_12	LT_PA_12_12
NA	LT_PA_12_13	LT_PA_12_13	LT_PA_12_13	LT_PA_12_13	LT_PA_12_13
NA	LT_PA_12_14	LT_PA_12_14	LT_PA_12_14	LT_PA_12_14	LT_PA_12_14
NA	LT_PA_12_15	LT_PA_12_15	LT_PA_12_15	LT_PA_12_15	NA
NA	LT_PA_12_16	LT_PA_12_16	LT_PA_12_16	LT_PA_12_16	LT_PA_12_16
NA	LT_PA_12_17	LT_PA_12_17	LT_PA_12_17	LT_PA_12_17	LT_PA_12_17
NA	LT_PA_12_18	LT_PA_12_18	LT_PA_12_18	LT_PA_12_18	LT_PA_12_18
NA	LT_PA_12_19	LT_PA_12_19	LT_PA_12_19	LT_PA_12_19	LT_PA_12_19
NA	LT_PA_12_20	LT_PA_12_20	LT_PA_12_20	LT_PA_12_20	LT_PA_12_20
NA	LT_PA_12_21	LT_PA_12_21	LT_PA_12_21	LT_PA_12_21	LT_PA_12_21
NA	LT_PA_12_22	LT_PA_12_22	LT_PA_12_22	LT_PA_12_22	LT_PA_12_22
NA	LT_PA_12_23	LT_PA_12_23	LT_PA_12_23	LT_PA_12_23	LT_PA_12_23
NA	LT_PA_12_24	LT_PA_12_24	LT_PA_12_24	LT_PA_12_24	LT_PA_12_24
NA	LT_PA_12_25	LT_PA_12_25	LT_PA_12_25	LT_PA_12_25	NA
NA	NO_PA_13_01	NO_PA_13_01	NO_PA_13_01	NO_PA_13_01	NO_PA_13_01
NA	NO_PA_13_02	NO_PA_13_02	NO_PA_13_02	NO_PA_13_02	NO_PA_13_02
NA	NO_PA_13_03	NO_PA_13_03	NO_PA_13_03	NO_PA_13_03	NO_PA_13_03
NA	NO_PA_13_04	NO_PA_13_04	NO_PA_13_04	NO_PA_13_04	NO_PA_13_04
NA	NO_PA_13_05	NO_PA_13_05	NO_PA_13_05	NO_PA_13_05	NO_PA_13_05
NA	NO_PA_13_06	NO_PA_13_06	NO_PA_13_06	NO_PA_13_06	NO_PA_13_06
NA	NO_PA_13_07	NO_PA_13_07	NO_PA_13_07	NO_PA_13_07	NO_PA_13_07
NA	NO_PA_13_08	NO_PA_13_08	NO_PA_13_08	NO_PA_13_08	NO_PA_13_08
NA	NO_PA_13_09	NO_PA_13_09	NO_PA_13_09	NO_PA_13_09	NO_PA_13_09
NA	NO_PA_13_10	NO_PA_13_10	NO_PA_13_10	NO_PA_13_10	NO_PA_13_10
NA	NO_PA_13_11	NO_PA_13_11	NO_PA_13_11	NO_PA_13_11	NO_PA_13_11
NA	NO_PA_13_12	NO_PA_13_12	NO_PA_13_12	NO_PA_13_12	NO_PA_13_12
NA	NO_PA_13_13	NO_PA_13_13	NO_PA_13_13	NO_PA_13_13	NO_PA_13_13
NA	NO_PA_13_14	NO_PA_13_14	NO_PA_13_14	NO_PA_13_14	NO_PA_13_14
NA	NO_PA_13_15	NO_PA_13_15	NO_PA_13_15	NO_PA_13_15	NO_PA_13_15
NA	NO_PA_13_16	NO_PA_13_16	NO_PA_13_16	NO_PA_13_16	NO_PA_13_16
NA	NO_PA_13_17	NO_PA_13_17	NO_PA_13_17	NO_PA_13_17	NO_PA_13_17
NA	NO_PA_13_18	NO_PA_13_18	NO_PA_13_18	NO_PA_13_18	NO_PA_13_18
NA	NO_PA_13_19	NO_PA_13_19	NO_PA_13_19	NO_PA_13_19	NO_PA_13_19
NA	NO_PA_13_20	NO_PA_13_20	NO_PA_13_20	NO_PA_13_20	NO_PA_13_20
NA	NO_PA_13_21	NO_PA_13_21	NO_PA_13_21	NO_PA_13_21	NO_PA_13_21
NA	NO_PA_13_22	NO_PA_13_22	NO_PA_13_22	NO_PA_13_22	NO_PA_13_22
NA	NO_PA_13_23	NO_PA_13_23	NO_PA_13_23	NO_PA_13_23	NO_PA_13_23
NA	NO_PA_13_24	NO_PA_13_24	NO_PA_13_24	NO_PA_13_24	NO_PA_13_24
NA	NO_PA_13_25	NO_PA_13_25	NO_PA_13_25	NO_PA_13_25	NO_PA_13_25
NA	NO_PA_14_01	NO_PA_14_01	NO_PA_14_01	NO_PA_14_01	NO_PA_14_01
NA	NO_PA_14_02	NO_PA_14_02	NO_PA_14_02	NO_PA_14_02	NO_PA_14_02
NA	NO_PA_14_03	NO_PA_14_03	NO_PA_14_03	NO_PA_14_03	NO_PA_14_03
NA	NO_PA_14_04	NO_PA_14_04	NO_PA_14_04	NO_PA_14_04	NO_PA_14_04
NA	NO_PA_14_05	NO_PA_14_05	NA	NA	NA
NA	NO_PA_14_06	NO_PA_14_06	NO_PA_14_06	NO_PA_14_06	NO_PA_14_06
NA	NO_PA_14_07	NO_PA_14_07	NO_PA_14_07	NO_PA_14_07	NO_PA_14_07
NA	NO_PA_14_08	NO_PA_14_08	NO_PA_14_08	NO_PA_14_08	NO_PA_14_08
NA	NO_PA_14_09	NO_PA_14_09	NO_PA_14_09	NO_PA_14_09	NO_PA_14_09
NA	NO_PA_14_10	NO_PA_14_10	NO_PA_14_10	NO_PA_14_10	NO_PA_14_10
NA	NO_PA_14_11	NO_PA_14_11	NO_PA_14_11	NO_PA_14_11	NO_PA_14_11
NA	NO_PA_14_12	NO_PA_14_12	NO_PA_14_12	NO_PA_14_12	NO_PA_14_12
NA	NO_PA_14_13	NO_PA_14_13	NO_PA_14_13	NO_PA_14_13	NO_PA_14_13
NA	NO_PA_14_14	NO_PA_14_14	NO_PA_14_14	NO_PA_14_14	NO_PA_14_14
NA	NO_PA_14_15	NO_PA_14_15	NO_PA_14_15	NO_PA_14_15	NO_PA_14_15
NA	NO_PA_14_16	NO_PA_14_16	NO_PA_14_16	NO_PA_14_16	NO_PA_14_16
NA	NO_PA_14_17	NO_PA_14_17	NO_PA_14_17	NO_PA_14_17	NO_PA_14_17
NA	NO_PA_14_18	NO_PA_14_18	NO_PA_14_18	NO_PA_14_18	NO_PA_14_18
NA	NO_PA_14_19	NO_PA_14_19	NO_PA_14_19	NO_PA_14_19	NO_PA_14_19
NA	NO_PA_14_20	NO_PA_14_20	NO_PA_14_20	NO_PA_14_20	NO_PA_14_20
NA	NO_PA_14_21	NO_PA_14_21	NO_PA_14_21	NO_PA_14_21	NO_PA_14_21
NA	NO_PA_14_22	NO_PA_14_22	NO_PA_14_22	NO_PA_14_22	NO_PA_14_22
NA	NO_PA_14_23	NO_PA_14_23	NO_PA_14_23	NO_PA_14_23	NO_PA_14_23
NA	NO_PA_14_24	NO_PA_14_24	NO_PA_14_24	NO_PA_14_24	NO_PA_14_24
NA	NO_PA_14_25	NO_PA_14_25	NO_PA_14_25	NO_PA_14_25	NO_PA_14_25
NA	NO_PA_22_01	NO_PA_22_01	NO_PA_22_01	NO_PA_22_01	NO_PA_22_01
NA	NO_PA_22_02	NO_PA_22_02	NO_PA_22_02	NO_PA_22_02	NA
NA	NO_PA_22_03	NO_PA_22_03	NO_PA_22_03	NO_PA_22_03	NO_PA_22_03
NA	NO_PA_22_04	NO_PA_22_04	NO_PA_22_04	NO_PA_22_04	NA
NA	NO_PA_22_05	NO_PA_22_05	NO_PA_22_05	NO_PA_22_05	NO_PA_22_05
NA	NO_PA_22_06	NO_PA_22_06	NO_PA_22_06	NO_PA_22_06	NO_PA_22_06
NA	NO_PA_22_07	NO_PA_22_07	NO_PA_22_07	NO_PA_22_07	NO_PA_22_07
NA	NO_PA_22_08	NO_PA_22_08	NO_PA_22_08	NO_PA_22_08	NO_PA_22_08
NA	NO_PA_22_09	NO_PA_22_09	NO_PA_22_09	NO_PA_22_09	NO_PA_22_09
NA	NO_PA_22_10	NO_PA_22_10	NO_PA_22_10	NO_PA_22_10	NO_PA_22_10
NA	NO_PA_22_11	NO_PA_22_11	NO_PA_22_11	NO_PA_22_11	NO_PA_22_11
NA	NO_PA_22_12	NO_PA_22_12	NO_PA_22_12	NO_PA_22_12	NO_PA_22_12
NA	NO_PA_22_13	NO_PA_22_13	NO_PA_22_13	NO_PA_22_13	NO_PA_22_13
NA	NO_PA_22_14	NO_PA_22_14	NO_PA_22_14	NO_PA_22_14	NO_PA_22_14
NA	NO_PA_22_15	NO_PA_22_15	NO_PA_22_15	NO_PA_22_15	NA
NA	NO_PA_22_16	NO_PA_22_16	NO_PA_22_16	NO_PA_22_16	NA
NA	NO_PA_22_17	NO_PA_22_17	NO_PA_22_17	NO_PA_22_17	NO_PA_22_17
NA	NO_PA_22_18	NO_PA_22_18	NO_PA_22_18	NO_PA_22_18	NO_PA_22_18
NA	NO_PA_22_19	NO_PA_22_19	NO_PA_22_19	NO_PA_22_19	NO_PA_22_19
NA	NO_PA_22_20	NO_PA_22_20	NO_PA_22_20	NO_PA_22_20	NO_PA_22_20
NA	NO_PA_22_21	NO_PA_22_21	NO_PA_22_21	NO_PA_22_21	NO_PA_22_21
NA	NO_PA_22_22	NO_PA_22_22	NO_PA_22_22	NO_PA_22_22	NA
NA	NO_PA_22_23	NO_PA_22_23	NO_PA_22_23	NO_PA_22_23	NO_PA_22_23
